id,cyber_start_id,cyber_star_name,user_id,description,user_name,url,source,mcn_organ_id,mcn_organ_name,fans,works,like_count,rtt_count,comment_count,country,remark,insert_time,update_time,category,head_img,status,capital,signing_scale,account_num,information_type,platform,expire,new_add,active
7330,1340,妖妖小精,2185608961,修炼中,妖妖小精,http://weibo.com/u/2185608961,,16768,微博涉政大V,9044430,202,2984,5062,273,中国,,30/1/2024 11:55:13,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7331,1361,种草小熊猫,6016394371,美妆博主，不是美食博主，真的不是。。。,种草小熊猫,http://weibo.com/u/6016394371,,16768,微博涉政大V,868139,42451,1338,45,72278,中国,,30/1/2024 11:55:13,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7332,1344,多樂,5939204645,,多樂,http://weibo.com/u/5939204645,,16768,微博涉政大V,2352867,3456,77106,10713,19523,中国,,30/1/2024 11:55:13,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7333,1353,爱踩盘的他爸,1865886352,,爱踩盘的他爸,http://weibo.com/u/1865886352,,16768,微博涉政大V,708150,3715,24709,1602,8435,中国,,30/1/2024 11:55:13,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7334,1374,淘白菜姐,5865799720,,淘白菜姐,http://weibo.com/u/5865799720,,16768,微博涉政大V,931587,25330,23990,4,23967,中国,,30/1/2024 11:55:13,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7335,1345,尤文图斯足球俱乐部,5466272016,,尤文图斯足球俱乐部,http://weibo.com/u/5466272016,,,,3591145,2110,25032,3680,5216,中国,,30/1/2024 11:55:13,15/4/2024 00:58:07,,,,,,,,微博,0,0,0
7336,1343,快乐储存所,3536826167,,快乐储存所,http://weibo.com/u/3536826167,,16768,微博涉政大V,3067357,15831,3669675,343825,222068,美国,,30/1/2024 11:55:13,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7337,1313,林允儿_Yooniverse,1838861281,,林允儿_Yooniverse,http://weibo.com/u/1838861281,,16768,微博涉政大V,1356655,2022,99313,45920,6791,韩国,,30/1/2024 11:55:14,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7338,1336,无敌,5744916923,,无敌,http://weibo.com/u/5744916923,,16768,微博涉政大V,768586,27355,39748,2233,28637,中国,,30/1/2024 11:55:14,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7340,1324,厨艺教程,3631716821,,厨艺教程,http://weibo.com/u/3631716821,,16768,微博涉政大V,815548,8320,37197,32651,7727,中国,,30/1/2024 11:55:14,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7341,1297,几口张鱼烧,5212571993,,几口张鱼烧,http://weibo.com/u/5212571993,,16768,微博涉政大V,2052858,194,167300,91487,73458,中国,,30/1/2024 11:55:14,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7343,1309,叉__叉,1886672467,,叉__叉,http://weibo.com/u/1886672467,,16768,微博涉政大V,1410648,5259,213421,171036,7622,中国,,30/1/2024 11:55:14,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7344,1311,午后狂睡,1253846303,,午后狂睡,http://weibo.com/u/1253846303,,16768,微博涉政大V,2355986,13948,738028,99853,145044,中国,,30/1/2024 11:55:14,14/6/2024 17:16:08,,,,,,,,微博,1,0,0
7403,4449,消费电子,50502994991,,消费电子,https://www.toutiao.com/c/user/50502994991/,,16786,今日头条涉政大V,24834,35,0,8,76,中国,,30/1/2024 11:55:18,14/6/2024 17:26:57,,,,,,,,今日头条,1,0,0
7404,4115,地产深度报道,87222792177,,地产深度报道,https://www.toutiao.com/c/user/87222792177/,,16786,今日头条涉政大V,63359,9,0,3,19,中国,,30/1/2024 11:55:18,14/6/2024 17:26:57,,,,,,,,今日头条,1,0,0
7405,4462,车动力,3672705301,,车动力,https://www.toutiao.com/c/user/3672705301/,,16786,今日头条涉政大V,75313,306,303,101,285,中国,,30/1/2024 11:55:18,14/6/2024 17:26:57,,,,,,,,今日头条,1,0,0
7406,4249,吐槽竞技场,8.18454E+14,,槽哥侃球Pro,https://www.toutiao.com/c/user/818453978034043/,,16786,今日头条涉政大V,32561,124,72,4,225,中国,,30/1/2024 11:55:19,18/6/2024 14:49:32,,,,,,,,今日头条,1,0,0
7407,4290,指缝间的历史,5754646561,,指缝间的历史,https://www.toutiao.com/c/user/5754646561/,,16786,今日头条涉政大V,16892,,77981,,,中国,,30/1/2024 11:55:19,18/6/2024 14:49:34,,,,,,,,今日头条,1,0,0
7408,4443,娱乐拆穿姐,6041444276,,娱乐拆穿姐,https://www.toutiao.com/c/user/6041444276/,,16786,今日头条涉政大V,61011,,154552,,,中国,,30/1/2024 11:55:19,18/6/2024 14:49:34,,,,,,,,今日头条,1,0,0
7409,4105,小银子壁纸,3315728224,,小银子壁纸,https://www.toutiao.com/c/user/3315728224/,,16786,今日头条涉政大V,29403,415,149,205,5003,中国,,30/1/2024 11:55:19,14/6/2024 17:26:57,,,,,,,,今日头条,1,0,0
7410,4247,煮酒论球,6101254591,,心事如酒欲说还休,https://www.toutiao.com/c/user/6101254591/,,16786,今日头条涉政大V,30278,,244530,,,中国,,30/1/2024 11:55:19,18/6/2024 14:49:35,,,,,,,,今日头条,1,0,0
7411,4134,车市速递,5884303402,,车市速递,https://www.toutiao.com/c/user/5884303402/,,16786,今日头条涉政大V,38689,213,584,154,1203,中国,,30/1/2024 11:55:19,14/6/2024 17:26:57,,,,,,,,今日头条,1,0,0
7412,4187,南扒腕,52362885545,,南扒腕,https://www.toutiao.com/c/user/52362885545/,,16786,今日头条涉政大V,39928,,220195,,,中国,,30/1/2024 11:55:19,18/6/2024 14:49:37,,,,,,,,今日头条,1,0,0
7413,4179,南生今世说,74700027493,,南生今世说,https://www.toutiao.com/c/user/74700027493/,,16786,今日头条涉政大V,108379,144,534,578,10636,中国,,30/1/2024 11:55:19,14/6/2024 17:26:57,,,,,,,,今日头条,1,0,0
7414,4459,微眼看足球,6556878051,,微眼看足球,https://www.toutiao.com/c/user/6556878051/,,613,野狼体育,6070,,9410,,,中国,,30/1/2024 11:55:19,18/6/2024 14:49:39,,,,,,,,今日头条,1,0,0
7415,4120,娱教於乐,18850326346,,娱教於乐,https://www.toutiao.com/c/user/18850326346/,,614,圈内猫爷,15778,5,10,0,2,中国,,30/1/2024 11:55:19,24/5/2024 16:33:57,,,,,,,,今日头条,1,0,0
7416,4264,汽车爱卿,70050467826,,汽车爱卿,https://www.toutiao.com/c/user/70050467826/,,615,汽车爱卿,40926,105,698,60,883,中国,,30/1/2024 11:55:19,11/6/2024 12:04:41,,,,,,,,今日头条,1,0,0
7494,13750,Hi派大萱,86081701410,,Hi派大萱,https://www.douyin.com/user/MS4wLjABAAAAzMoWI7K1y__uo8j2XoEWfkBhrmh16_Rg0sllivmxJLg,,11620,捷盛科技,5861618,132,1852944,320675,27656,中国,,30/1/2024 11:55:26,11/6/2024 11:53:55,,,,,,,,抖音,1,0,0
7497,14163,郭四火-,2.9639E+15,,郭四火-,https://www.douyin.com/user/MS4wLjABAAAAdtMH-GMW20YiRdliFoLLS9NsZ9T2v6gH8y0XYtbTg-SHSXKu7-8eqFfUjwiezslc,,11903,观微者,896964,94,863367,509922,29409,中国,,30/1/2024 11:55:26,11/6/2024 11:54:30,,,,,,,,抖音,1,0,0
7519,13893,绾绾samr,4.18655E+15,,绾绾samr,https://www.douyin.com/user/MS4wLjABAAAAsz77v4LU3w3b7SvsnRiUANUf_zMoa6kfyVl9NbaLhMTdoMd49JtG7qAx0SPtDYiF,,11457,南京圆宵文化传媒有限公司,2998412,101,1703482,88446,80027,中国,,30/1/2024 11:55:28,11/6/2024 11:54:21,,,,,,,,抖音,1,0,0
7557,14472,成都AG超玩会Cat,104332786306,,成都AG超玩会Cat,https://www.douyin.com/user/MS4wLjABAAAAVnv3DnGSCpaJPE0B2r1WzsbJWO_pkQWd3Lq_18rcbkI,,11472,大鹅文化,2146990,86,378987,18113,17056,中国,,30/1/2024 11:55:31,11/6/2024 11:54:43,,,,,,,,抖音,1,0,0
7573,14890,Doll,53354551684,,Doll,https://www.douyin.com/user/MS4wLjABAAAAEYVUc0dlgTDVPmWG3HgdwWBzVUS2IOECXEDT1D0-vR8,,11838,爱茂新娱,1062552,115,925121,93351,17450,中国,,30/1/2024 11:55:32,11/6/2024 11:54:09,,,,,,,,抖音,1,0,0
7574,14742,三三的喃九,3.84794E+15,,三三的喃九,https://www.douyin.com/user/MS4wLjABAAAA0rvOvj2vL4Q7UPChBPYyKDUgoBOOVzAz_R37S_PzAfxutnafAjfFHbdVmDMK9sAu,,11619,古麦嘉禾,1002209,80,2406013,533748,127284,中国,,30/1/2024 11:55:32,11/6/2024 11:54:53,,,,,,,,抖音,1,0,0
7575,14777,小强说电影,3.48284E+15,,小强说电影,https://www.douyin.com/user/MS4wLjABAAAAQSapAWYUJczEKHEQpMR1UaR5jOqwKqiz3rDtOZS70MBHXNcGmV816t58bYTtlrHZ,,12199,白泽万城,2121125,218,2248813,234675,124838,中国,,30/1/2024 11:55:32,11/6/2024 11:53:23,,,,,,,,抖音,1,0,0
7576,14803,大神探诸葛九九,96277215294,,大神探诸葛九九,https://www.douyin.com/user/MS4wLjABAAAAjuSCzHkaFlhX5SyYR5rh1EahKFl-Ou4XSI2X_MnUdvs,,11521,奇光MCN,7507306,30,21761,658,1131,中国,,30/1/2024 11:55:32,11/6/2024 11:57:22,,,,,,,,抖音,1,0,0
7578,14901,任舒瞳,57791517758,,任舒瞳,https://www.douyin.com/user/MS4wLjABAAAABgCdCiOVvZR8ttpkkV8Lp4AbrmtzihY_9Xw85pfdujw,,11521,奇光MCN,1643225,41,2182065,173576,70025,中国,,30/1/2024 11:55:32,11/6/2024 11:56:31,,,,,,,,抖音,1,0,0
7579,14904,邬天宇（jio鱼别）,61230796332,,邬天宇（jio鱼别）,https://www.douyin.com/user/MS4wLjABAAAAKnE2Cnsjm6kYgv8_F_O0nsJ4BVE5_y-L-q6q64PMI8I,,11694,扶摇直上,336762,72,1235458,389348,148942,中国,,30/1/2024 11:55:32,11/6/2024 11:55:09,,,,,,,,抖音,1,0,0
7580,14858,侯博_,65724555639,,侯博_,https://www.douyin.com/user/MS4wLjABAAAA8ejlLLXA0fd_e24hMt58cenqWUOVaGn_gm535TL1AQA,,11810,麦芽传媒,510563,84,532026,206948,33935,中国,,30/1/2024 11:55:32,11/6/2024 11:54:47,,,,,,,,抖音,1,0,0
7581,14755,小仙儿,58991889272,,小仙儿,https://www.douyin.com/user/MS4wLjABAAAAZ6_RACbyJWVhxeNIbKH58N7vbqRb6Z1AOuW2XQGrSUg,,11266,无忧传媒,4204992,87,188385,8155,1993,中国,,30/1/2024 11:55:33,11/6/2024 11:54:42,,,,,,,,抖音,1,0,0
7582,14659,安集哥哥呀！,77891178528,,安集哥哥呀！,https://www.douyin.com/user/MS4wLjABAAAAU1g2nq7XScTyZoj3w026R3I39zO9Wl8OmOZbmO1VXWA,,11424,河南福果文化传媒有限公司,699496,140,2197728,304656,179245,中国,,30/1/2024 11:55:33,11/6/2024 11:53:47,,,,,,,,抖音,1,0,0
7583,14873,男科孙建明主任,4.80078E+13,,男科孙建明主任,https://www.douyin.com/user/MS4wLjABAAAAzbu_FV01T40-OTtA86G9mfQtHTNhkHdHWaD3Ig_tYAg,,11335,争渡健康,1157793,160,197095,698372,152850,中国,,30/1/2024 11:55:33,11/6/2024 11:53:37,,,,,,,,抖音,1,0,0
7584,14680,陈漂亮,2.76158E+15,,陈漂亮,https://www.douyin.com/user/MS4wLjABAAAApG2G7z6n8dLLUJpfF0GBfNjs82Q40C_cYrBYx3S1JP80DHVUoWno7cDps77ix7hJ,,11810,麦芽传媒,440129,105,904249,509361,178281,中国,,30/1/2024 11:55:33,11/6/2024 11:54:18,,,,,,,,抖音,1,0,0
7586,14764,皮肤科刘扬声医生,96174895094,,皮肤科刘扬声医生,https://www.douyin.com/user/MS4wLjABAAAAREt32I9ZftdcBXH23tzxXVqfVpSuYgpujM6K34FPcPM,,11428,万康,267107,145,309431,118392,22106,中国,,30/1/2024 11:55:33,11/6/2024 11:53:44,,,,,,,,抖音,1,0,0
7587,14668,长安二嫂,1.04322E+11,,长安二嫂,https://www.douyin.com/user/MS4wLjABAAAAykOMShXKlReZJlDKiod0f_V8nR9Es1pw1y1_PnWEXhU,,11895,场面传媒,1240822,79,487219,7673,28549,中国,,30/1/2024 11:55:33,11/6/2024 11:54:54,,,,,,,,抖音,1,0,0
7588,14814,聚猿创团队橘猫老板,64643511517,,聚猿创团队橘猫老板,https://www.douyin.com/user/MS4wLjABAAAA3_OXpP5s5DU4J-9OCU8rJ74LDQuhI-vWx4IXvZKrQIc,,11312,聚猿创团队,2158781,122,51598,80804,4388,中国,,30/1/2024 11:55:33,11/6/2024 11:54:03,,,,,,,,抖音,1,0,0
7589,14695,罗罗哥,75896930793,,罗罗哥,https://www.douyin.com/user/MS4wLjABAAAAUmuh7-nHDaGt1rLp7qtqsWF8jyh1jq2mBjQalM9zbE0,,11266,无忧传媒,2044432,50,135211,12989,6414,中国,,30/1/2024 11:55:33,11/6/2024 11:56:00,,,,,,,,抖音,1,0,0
7590,14708,程儿今天开播了吗,1.08277E+11,,程儿今天开播了吗,https://www.douyin.com/user/MS4wLjABAAAAZOaF8Y9rTX8XUY6maOFOpH9_VeCOfQ26J3yfzXPcX70,,11472,大鹅文化,929695,64,10609,630,730,中国,,30/1/2024 11:55:33,11/6/2024 11:55:24,,,,,,,,抖音,1,0,0
7592,14750,边路皇帝亚辉,62941980666,,边路皇帝亚辉,https://www.douyin.com/user/MS4wLjABAAAAAFMH2l7DhFJdvGWGWDSZlwkztWMHoD2QCTNbK4BOEsw,,12162,龙鸣文化,1122478,86,920550,22997,29847,中国,,30/1/2024 11:55:33,11/6/2024 11:54:44,,,,,,,,抖音,1,0,0
7593,14724,巨星花栗鼠,61357601142,,巨星花栗鼠,https://www.douyin.com/user/MS4wLjABAAAAn6V1M2CagO3wZn7XkmoZqSJlhB-xACCi4CBzZhodRk4,,11931,看看世界ShowWorld,1213139,1176,1931560,418264,88248,中国,,30/1/2024 11:55:33,11/6/2024 11:52:51,,,,,,,,抖音,1,0,0
7594,14775,梗姐姐,3474112572840590,"梗姐姐QQ：3296732483
QQ粉丝群：875831817
 商务vx：yemao328  （备注来意）
流行皆有他背后的含义
总有一瞬是你的心声
这里是想给大家带来温暖与共鸣的
二次元美少女梗姐姐~
快乐阵地@梗姐姐的快乐小屋",梗姐姐,https://www.douyin.com/user/MS4wLjABAAAARhMLBRHP-d570w9GcmOi_I6luP9gMqQco9HE-O94jnJA2ORTfzMFKt24ncmfKTYp,,637,头文科技,12704096,177,668176,81907,45743,中国,,30/1/2024 11:55:34,12/6/2024 16:18:16,游戏,,,,,,,抖音,1,0,0
7595,14679,小a讲影视,76788313977,,小a讲影视,https://www.douyin.com/user/MS4wLjABAAAApDol9-nfYD1xfPLNMTssgE9P6PSKm3BUNanynQmtA1A,,11521,奇光MCN,933386,102,41391,2029,1356,中国,,30/1/2024 11:55:34,11/6/2024 11:54:21,,,,,,,,抖音,1,0,0
7597,14666,是盈妹,63216137615,,是盈妹,https://www.douyin.com/user/MS4wLjABAAAAAk_GG0VItn8-7TcD_o4a9FV44d6zrYO4LDpBEU_wIr8,,11457,南京圆宵文化传媒有限公司,1099155,110,997663,49482,46623,中国,,30/1/2024 11:55:34,11/6/2024 11:54:13,,,,,,,,抖音,1,0,0
7598,14757,Soso,57600417046,,Soso[[%F0%9F%8C%80]],https://www.douyin.com/user/MS4wLjABAAAAma314gsPG1mAND-fgFHA3aqQchgxEFr-B4eKQc7XG8g,,11665,看看世界（北京）文化科技有限公司,1607254,100,122219,44658,8720,中国,,30/1/2024 11:55:34,11/6/2024 11:54:23,,,,,,,,抖音,1,0,0
7600,14993,王者荣耀Rem 国服澜,2.43258E+15,,王者荣耀Rem 国服澜,https://www.douyin.com/user/MS4wLjABAAAA2IVHmeQuAt700ygxmk6TrkJ8IjqZnUBgm8FPKer_OjeS9T_yYeYxlZgZCUSJufRu,,12162,龙鸣文化,236632,87,11006,254,1048,中国,,30/1/2024 11:55:34,11/6/2024 11:54:41,,,,,,,,抖音,1,0,0
7601,15873,毕节小糯米,1.00752E+14,,毕节小糯米,https://www.douyin.com/user/MS4wLjABAAAAfnloXqdgz6tkERf0tWNePjyYMy7AkcRceZ6z8EBNnqc,,11608,睿吉诺文化,1902640,64,2066623,115967,126699,中国,,30/1/2024 11:55:34,11/6/2024 11:55:24,,,,,,,,抖音,1,0,0
7602,15415,璐哥看透彻,3.52687E+15,"不唯上，不唯下，只为实，以大财经视角解读世界
商务号：zhinanshangwu",璐哥看透彻,https://www.douyin.com/user/MS4wLjABAAAAHCWFZ8Pc8eOZvQ6E7qGGi1v6fF_Yl2PWwW9yOM0_vcyZOuNhUDOHlw7lN98QKuWu,,11953,脱口秀MCN,6306476,156,111844,12836,8350,中国,,30/1/2024 11:55:34,12/6/2024 16:18:16,财经资讯,,,,,,,抖音,1,0,0
7603,14965,林昭昭,2.19947E+15,,林昭昭,https://www.douyin.com/user/MS4wLjABAAAAh2pC_j2CS_qFIZ8pkPEld9Wfsl2K86cAXS58jbBp6utxaqHYXMXB_XhhopshGdT9,,11715,联萌传媒,1466874,48,211335,6279,1544,中国,,30/1/2024 11:55:34,5/6/2024 16:58:19,,,,,,,,抖音,1,0,0
7604,15586,胖虎娱乐,64176973039,,胖虎娱乐,https://www.douyin.com/user/MS4wLjABAAAAYdHqlwViDgKdrYE01cF8gSko1TFDq9QkM4Hm2OKqzeg,,11569,新偶文化,723013,238,2655967,20196,64087,中国,,30/1/2024 11:55:35,11/6/2024 11:53:20,,,,,,,,抖音,1,0,0
7605,15432,十三?,70977485077,,十三?,https://www.douyin.com/user/MS4wLjABAAAA3cG61sMDAUWTMfkAzxJDnaHUK4HhI8WKy5MROHRC8JE,,11810,麦芽传媒,1653118,55,35331,972,902,中国,,30/1/2024 11:55:35,11/6/2024 11:55:48,,,,,,,,抖音,1,0,0
7606,15259,serpent發財,58516661267,,serpent發財,https://www.douyin.com/user/MS4wLjABAAAA-w8JpkntXnG5558ZroVjMEdGYxZSCMj8Pm5hMlZmjIQ,,12061,秋葵文化,552225,104,1540466,206013,84427,中国,,30/1/2024 11:55:35,11/6/2024 11:54:19,,,,,,,,抖音,1,0,0
7607,15655,全观新闻,1.3599E+14,"泉城新闻 尽在全观
商务&粉丝投稿；TZJN00",全观新闻,https://www.douyin.com/user/MS4wLjABAAAAfUWad7sc2XXusarM0ZyZnonWoaBfgAACDkDdyGmWMtA,,11315,鹊华MCN,2740031,2778,152767,75464,5513,中国,,30/1/2024 11:55:35,12/6/2024 16:18:16,母婴亲子,,,,,,,抖音,1,0,0
7608,15475,三峡晚报,1.002E+11,,三峡晚报,https://www.douyin.com/user/MS4wLjABAAAA4GqzIiT28GlAmfum29-gf611WDtWf-ARTCfUw3OzQQ8,,12026,头条易,4273911,206,1827,482,107,中国,,30/1/2024 11:55:35,11/6/2024 11:53:25,,,,,,,,抖音,1,0,0
7609,15443,奶酪的,2.6481E+15,,奶酪的,https://www.douyin.com/user/MS4wLjABAAAA6EBUCPOW1G3XF9ManAVCoO5Ea94bxTdXSHdsUs4BD-zMh9MLmO-wyj_PNWcrO2d1,,11732,森陌文化,751952,31,1230636,1518064,181167,中国,,30/1/2024 11:55:35,11/6/2024 11:57:17,,,,,,,,抖音,1,0,0
7610,15916,秘秘,58524887784,,秘秘,https://www.douyin.com/user/MS4wLjABAAAAike61ZuUz6ofEG5DLlZxUDzeqb3dyBWz4lC04Eg7Xoc,,11989,君豪光芒,3667524,64,389048,48394,11175,中国,,30/1/2024 11:55:35,13/4/2024 00:58:19,,,,,,,,抖音,0,0,0
7611,15918,娱圈蒸有料,97059633360,,娱圈蒸有料,https://www.douyin.com/user/MS4wLjABAAAAQK6IiQVFRRL4F1srXdfauYVOyTbtIWLYmLemjBPfSQs,,12162,龙鸣文化,1367644,484,2314467,1005144,370039,中国,,30/1/2024 11:55:35,11/6/2024 11:53:01,,,,,,,,抖音,1,0,0
7612,15860,裴佳盈,9.4081E+14,,裴佳盈[[%F0%9F%8C%99]],https://www.douyin.com/user/MS4wLjABAAAAJdhb91bu6vZRga9f9vG8xi1viTZPNJ0s2VJWDiriAgM,,12085,峰火文化,3942519,65,47887,979,2169,中国,,30/1/2024 11:55:35,11/6/2024 11:55:24,,,,,,,,抖音,1,0,0
7613,15530,会功夫的丁小圆,53588550976,,会功夫的丁小圆,https://www.douyin.com/user/MS4wLjABAAAAQ-hcyP8Fe9Hr1kNYW5ZlX-z1saumzdJif6Zw-61AfpQ,,11521,奇光MCN,724538,38,1446103,111663,105733,中国,,30/1/2024 11:55:35,11/6/2024 11:56:44,,,,,,,,抖音,1,0,0
7614,15889,娱乐圈小妖,1.06918E+11,,娱乐圈小妖,https://www.douyin.com/user/MS4wLjABAAAAUlXpSsAD4W6qwXN8dFdRLYJpVnwjc8KcHLK3BWy-OKc,,11591,龙猫文化,1301069,419,20452,2468,811,中国,,30/1/2024 11:55:35,11/6/2024 11:53:04,,,,,,,,抖音,1,0,0
7615,15867,榴大莲,72173360718,,榴大莲,https://www.douyin.com/user/MS4wLjABAAAAcN52-l1hgKowvafH7KrnY1Jq8yJYdRSc5IHiuKRP5hE,,11732,森陌文化,313665,78,5852368,2163168,350197,中国,,30/1/2024 11:55:35,11/6/2024 11:54:58,,,,,,,,抖音,1,0,0
7616,15402,农人小豆豆,1.38064E+15,,农人小豆豆,https://www.douyin.com/user/MS4wLjABAAAAyMrcTMHcFtLDpIJ5KnaPMSbHTqaq9caAP9II3-LTOMCIfy0k4tjFkTmoWeQYTuqg,,11254,领上网络,1115754,276,174178,13253,17282,中国,,30/1/2024 11:55:35,11/6/2024 11:53:16,,,,,,,,抖音,1,0,0
7617,14953,D知识,86534285584,,D知识,https://www.douyin.com/user/MS4wLjABAAAA3CJfWtOYZQNJHtozlH2H2XTBXPbKGfAw2s6Vn-_ArSU,,11281,琲雅传媒,2355376,19,760679,122187,26036,中国,,30/1/2024 11:55:35,1/5/2024 00:06:03,,,,,,,,抖音,1,0,0
7618,15582,田教练不跑步,63993472918,,田教练不跑步,https://www.douyin.com/user/MS4wLjABAAAAz4cHEYjVoaAEyrcjV9g6sUrc2qnt7RLFhhL7yLufXYY,,11205,北京后浪互娱,731548,66,1700959,109897,47441,中国,,30/1/2024 11:55:35,11/6/2024 11:55:21,,,,,,,,抖音,1,0,0
7619,15804,卡卡曲奇,1.23596E+14,,卡卡曲奇,https://www.douyin.com/user/MS4wLjABAAAAZa4shLGr4-85fc3M9Kcs6b1X6rm6o0TpgjaVBPaacEs,,11495,精彩纷呈,619814,64,4481730,2480146,639467,中国,,30/1/2024 11:55:35,11/6/2024 11:55:25,,,,,,,,抖音,1,0,0
7620,15540,刘兰谱,58369632621,,刘兰谱,https://www.douyin.com/user/MS4wLjABAAAAb0bdKHAgtLSkNJb3IatH2Zqzejj5Qc-7skmYB7rHPmc,,11915,西优,2054295,75,472105,135435,14211,中国,,30/1/2024 11:55:36,11/6/2024 11:55:04,,,,,,,,抖音,1,0,0
7621,14943,土豆国王,61226565267,,土豆国王,https://www.douyin.com/user/MS4wLjABAAAAA-TG1iGwHJ4WV1oJWGMwi4ZPZs2qJUJ4ACr06dK5N94,,11723,映星,433318,98,664511,110795,37466,中国,,30/1/2024 11:55:36,11/6/2024 11:54:25,,,,,,,,抖音,1,0,0
7622,15037,回忆童年逗事,3.46087E+15,,回忆童年逗事,https://www.douyin.com/user/MS4wLjABAAAA2Yp51ON_moZ7GDYZ1Yb8z6MAFBHMoQ_Pk35RABZukaRQjib5yyvVNm7MagpYZ6OL,,11592,观池传媒,3077932,42,959730,58914,72195,中国,,30/1/2024 11:55:36,11/6/2024 11:56:26,,,,,,,,抖音,1,0,0
7623,15503,次蓝,3.02192E+15,,次蓝,https://www.douyin.com/user/MS4wLjABAAAABy02oJQfOK8xxSBQbg3JWvaTc6yvblG84-EutIucCnkNHpT5ZNnkkZsbCfccGBAf,,11472,大鹅文化,558827,76,132836,20959,8142,中国,,30/1/2024 11:55:36,11/6/2024 11:55:01,,,,,,,,抖音,1,0,0
7624,15837,跑酷拉面,4.50366E+15,,跑酷拉面,https://www.douyin.com/user/MS4wLjABAAAAT9YQDgTSRKEv9qfLX-iL8sagPNhKTecpofGNVwRqdVFYtkS6PXs2gRQFlx2muQCa,,11594,林文信传媒MCN,1561724,75,2116546,125174,86482,中国,,30/1/2024 11:55:36,7/6/2024 00:05:20,,,,,,,,抖音,1,0,0
7625,15423,请叫我娱乐酱,99218230053,,请叫我娱乐酱,https://www.douyin.com/user/MS4wLjABAAAAWiFmodLjIdfT6nSqt8RzGWrcHAFcNnanT09n0tg7Dbo,,11268,小影文化,5615710,381,1275913,46227,41319,中国,,30/1/2024 11:55:36,11/6/2024 11:53:06,,,,,,,,抖音,1,0,0
7626,15439,二胡 玉公子?♀?,62470991779,,二胡 玉公子[[%F0%9F%A7%9A]]?♀?,https://www.douyin.com/user/MS4wLjABAAAAX7qQ7bIdzWY1lBLU2S30NSzqACmjj094cFNfgMKiifk,,11305,龙师传媒,1803465,57,962465,117497,58330,中国,,30/1/2024 11:55:36,11/6/2024 11:55:42,,,,,,,,抖音,1,0,0
7627,15132,阿泽N计划,1.64892E+15,,阿泽N计划,https://www.douyin.com/user/MS4wLjABAAAAWqJ3nUjiFF4BhJhbTMBnmnvmpww3_xwrOTAV8dtYCfh1oLnv2AtNBVTkibq_Vzer,,12176,因钮特文化,2817685,292,425724,9938,16566,中国,,30/1/2024 11:55:36,11/6/2024 11:53:14,,,,,,,,抖音,1,0,0
7628,15063,高盖伦,83894915847,,高盖伦,https://www.douyin.com/user/MS4wLjABAAAAD4L0DDRdZ6dEdjGIh-B-fxMjAGcpPgPBPs0jFWYjv8U,,11513,纪棠传媒,9574501,108,1515317,356822,81686,中国,,30/1/2024 11:55:36,11/6/2024 11:54:15,,,,,,,,抖音,1,0,0
7629,15410,小小小罗,62510835276,,小小小罗,https://www.douyin.com/user/MS4wLjABAAAALUM5sDO3EZjVa1Ng8GJDWDrYrULgw9779Fyc6GOtcwI,,11589,ECO互娱,216230,59,1420327,111807,94640,中国,,30/1/2024 11:55:36,3/6/2024 00:05:23,,,,,,,,抖音,1,0,0
7630,15252,济南葫芦哥,97660902289,,济南葫芦哥,https://www.douyin.com/user/MS4wLjABAAAA1vNUii97ktDjirH-9Dy12hsTq8Sj_Ev521OCVO1fxVI,,11608,睿吉诺文化,274244,128,252668,6732,15537,中国,,30/1/2024 11:55:36,11/6/2024 11:53:59,,,,,,,,抖音,1,0,0
7631,15667,知鹿SAMA,2.91996E+15,,知鹿SAMA,https://www.douyin.com/user/MS4wLjABAAAAatkWCn_avM93HIJZ3jpc7jmnPd3ECUHBY7uzm9O-9QRAZ1lCGOyyz_BngyjjjUdC,,11732,森陌文化,1430509,44,1485479,27945,45736,中国,,30/1/2024 11:55:36,11/6/2024 11:56:19,,,,,,,,抖音,1,0,0
7632,15722,叶子宝宝,59105797161,,叶子宝宝[[%F0%9F%8D%83]],https://www.douyin.com/user/MS4wLjABAAAAyHZ5Hoi3LSFySlLWiEQ1sf_IC3VrLTz5LIWbBctyr0o,,11942,OST娱乐,520230,106,4291,703,187,中国,,30/1/2024 11:55:37,11/6/2024 11:54:17,,,,,,,,抖音,1,0,0
